pinyin,tone,server_name,filename,url,status,size,http_status
sui,1,sui,sui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sui1.mp3,downloaded,22568,200
sui,2,sui,sui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sui2.mp3,downloaded,18180,200
sui,3,sui,sui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sui3.mp3,downloaded,23822,200
sui,4,sui,sui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sui4.mp3,downloaded,18807,200
sun,1,sun,sun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sun1.mp3,downloaded,21941,200
sun,2,sun,sun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sun2.mp3,downloaded,16299,200
sun,3,sun,sun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sun3.mp3,downloaded,23822,200
sun,4,sun,sun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sun4.mp3,downloaded,17553,200
suo,1,suo,suo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/suo1.mp3,downloaded,20688,200
suo,2,suo,suo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/suo2.mp3,downloaded,16926,200
suo,3,suo,suo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/suo3.mp3,downloaded,23195,200
suo,4,suo,suo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/suo4.mp3,downloaded,18180,200
ta,1,ta,ta1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ta1.mp3,downloaded,16926,200
ta,2,ta,ta2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ta2.mp3,downloaded,11284,200
ta,3,ta,ta3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ta3.mp3,downloaded,18180,200
ta,4,ta,ta4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ta4.mp3,downloaded,10030,200
tai,1,tai,tai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tai1.mp3,downloaded,18180,200
tai,2,tai,tai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tai2.mp3,downloaded,11284,200
tai,3,tai,tai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tai3.mp3,downloaded,18807,200
tai,4,tai,tai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tai4.mp3,downloaded,11284,200
tan,1,tan,tan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tan1.mp3,downloaded,20688,200
tan,2,tan,tan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tan2.mp3,downloaded,15672,200
tan,3,tan,tan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tan3.mp3,downloaded,20688,200
tan,4,tan,tan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tan4.mp3,downloaded,14418,200
tang,1,tang,tang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tang1.mp3,downloaded,22568,200
tang,2,tang,tang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tang2.mp3,downloaded,20061,200
tang,3,tang,tang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tang3.mp3,downloaded,22568,200
tang,4,tang,tang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tang4.mp3,downloaded,18180,200
tao,1,tao,tao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tao1.mp3,downloaded,21941,200
tao,2,tao,tao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tao2.mp3,downloaded,15045,200
tao,3,tao,tao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tao3.mp3,downloaded,20061,200
tao,4,tao,tao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tao4.mp3,downloaded,16299,200
te,1,te,te1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/te1.mp3,downloaded,19434,200
te,2,te,te2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/te2.mp3,downloaded,14418,200
te,3,te,te3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/te3.mp3,downloaded,18180,200
te,4,te,te4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/te4.mp3,downloaded,13164,200
tei,1,tei,tei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tei1.mp3,downloaded,24240,200
tei,2,tei,tei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tei2.mp3,downloaded,24240,200
tei,3,tei,tei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tei3.mp3,downloaded,27584,200
tei,4,tei,tei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tei4.mp3,downloaded,24658,200
teng,1,teng,teng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/teng1.mp3,downloaded,22568,200
teng,2,teng,teng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/teng2.mp3,downloaded,22986,200
teng,3,teng,teng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/teng3.mp3,downloaded,30928,200
teng,4,teng,teng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/teng4.mp3,downloaded,25494,200
ti,1,ti,ti1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ti1.mp3,downloaded,20688,200
ti,2,ti,ti2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ti2.mp3,downloaded,13164,200
ti,3,ti,ti3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ti3.mp3,downloaded,21941,200
ti,4,ti,ti4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ti4.mp3,downloaded,11910,200
tian,1,tian,tian1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tian1.mp3,downloaded,22568,200
tian,2,tian,tian2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tian2.mp3,downloaded,16299,200
tian,3,tian,tian3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tian3.mp3,downloaded,19434,200
tian,4,tian,tian4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tian4.mp3,downloaded,14418,200
tiao,1,tiao,tiao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tiao1.mp3,downloaded,24449,200
tiao,2,tiao,tiao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tiao2.mp3,downloaded,15672,200
tiao,3,tiao,tiao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tiao3.mp3,downloaded,24449,200
tiao,4,tiao,tiao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tiao4.mp3,downloaded,16299,200
tie,1,tie,tie1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tie1.mp3,downloaded,20061,200
tie,2,tie,tie2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tie2.mp3,downloaded,15672,200
tie,3,tie,tie3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tie3.mp3,downloaded,21941,200
tie,4,tie,tie4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tie4.mp3,downloaded,15672,200
ting,1,ting,ting1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ting1.mp3,downloaded,23822,200
ting,2,ting,ting2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ting2.mp3,downloaded,16926,200
ting,3,ting,ting3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ting3.mp3,downloaded,23195,200
ting,4,ting,ting4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ting4.mp3,downloaded,16926,200
tong,1,tong,tong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tong1.mp3,downloaded,22568,200
tong,2,tong,tong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tong2.mp3,downloaded,15672,200
tong,3,tong,tong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tong3.mp3,downloaded,23195,200
tong,4,tong,tong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tong4.mp3,downloaded,14418,200
tou,1,tou,tou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tou1.mp3,downloaded,22568,200
tou,2,tou,tou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tou2.mp3,downloaded,16299,200
tou,3,tou,tou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tou3.mp3,downloaded,20688,200
tou,4,tou,tou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tou4.mp3,downloaded,16926,200
tu,1,tu,tu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tu1.mp3,downloaded,19434,200
tu,2,tu,tu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tu2.mp3,downloaded,15672,200
tu,3,tu,tu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tu3.mp3,downloaded,21315,200
tu,4,tu,tu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tu4.mp3,downloaded,16926,200
tuan,1,tuan,tuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuan1.mp3,downloaded,23822,200
tuan,2,tuan,tuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuan2.mp3,downloaded,16926,200
tuan,3,tuan,tuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuan3.mp3,downloaded,20061,200
tuan,4,tuan,tuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuan4.mp3,downloaded,15672,200
tui,1,tui,tui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tui1.mp3,downloaded,20688,200
tui,2,tui,tui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tui2.mp3,downloaded,14418,200
tui,3,tui,tui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tui3.mp3,downloaded,21315,200
tui,4,tui,tui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tui4.mp3,downloaded,13164,200
tun,1,tun,tun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tun1.mp3,downloaded,23822,200
tun,2,tun,tun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tun2.mp3,downloaded,16299,200
tun,3,tun,tun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tun3.mp3,downloaded,23195,200
tun,4,tun,tun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tun4.mp3,downloaded,16926,200
tuo,1,tuo,tuo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuo1.mp3,downloaded,21315,200
tuo,2,tuo,tuo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuo2.mp3,downloaded,16926,200
tuo,3,tuo,tuo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuo3.mp3,downloaded,22568,200
tuo,4,tuo,tuo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/tuo4.mp3,downloaded,14418,200
wa,1,wa,wa1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wa1.mp3,downloaded,21941,200
wa,2,wa,wa2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wa2.mp3,downloaded,14418,200
wa,3,wa,wa3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wa3.mp3,downloaded,21315,200
wa,4,wa,wa4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wa4.mp3,downloaded,14418,200
wai,1,wai,wai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wai1.mp3,downloaded,26957,200
wai,2,wai,wai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wai2.mp3,downloaded,16299,200
wai,3,wai,wai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wai3.mp3,downloaded,19434,200
wai,4,wai,wai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wai4.mp3,downloaded,16299,200
wan,1,wan,wan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wan1.mp3,downloaded,21941,200
wan,2,wan,wan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wan2.mp3,downloaded,14418,200
wan,3,wan,wan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wan3.mp3,downloaded,18180,200
wan,4,wan,wan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wan4.mp3,downloaded,13164,200
wang,1,wang,wang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wang1.mp3,downloaded,23195,200
wang,2,wang,wang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wang2.mp3,downloaded,17553,200
wang,3,wang,wang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wang3.mp3,downloaded,21941,200
wang,4,wang,wang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wang4.mp3,downloaded,14418,200
wei,1,wei,wei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wei1.mp3,downloaded,20061,200
wei,2,wei,wei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wei2.mp3,downloaded,13791,200
wei,3,wei,wei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wei3.mp3,downloaded,19434,200
wei,4,wei,wei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wei4.mp3,downloaded,15045,200
wen,1,wen,wen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wen1.mp3,downloaded,20061,200
wen,2,wen,wen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wen2.mp3,downloaded,16299,200
wen,3,wen,wen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wen3.mp3,downloaded,23822,200
wen,4,wen,wen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wen4.mp3,downloaded,16299,200
weng,1,weng,weng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/weng1.mp3,downloaded,28838,200
weng,2,weng,weng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/weng2.mp3,downloaded,17553,200
weng,3,weng,weng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/weng3.mp3,downloaded,24449,200
weng,4,weng,weng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/weng4.mp3,downloaded,13791,200
wo,1,wo,wo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wo1.mp3,downloaded,21941,200
wo,2,wo,wo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wo2.mp3,downloaded,19434,200
wo,3,wo,wo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wo3.mp3,downloaded,23822,200
wo,4,wo,wo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wo4.mp3,downloaded,15045,200
wu,1,wu,wu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wu1.mp3,downloaded,18807,200
wu,2,wu,wu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wu2.mp3,downloaded,13791,200
wu,3,wu,wu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wu3.mp3,downloaded,19434,200
wu,4,wu,wu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/wu4.mp3,downloaded,13791,200
xi,1,xi,xi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xi1.mp3,downloaded,21941,200
xi,2,xi,xi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xi2.mp3,downloaded,15672,200
xi,3,xi,xi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xi3.mp3,downloaded,23195,200
xi,4,xi,xi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xi4.mp3,downloaded,15045,200
xia,1,xia,xia1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xia1.mp3,downloaded,22568,200
xia,2,xia,xia2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xia2.mp3,downloaded,16926,200
xia,3,xia,xia3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xia3.mp3,downloaded,22568,200
xia,4,xia,xia4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xia4.mp3,downloaded,15672,200
xian,1,xian,xian1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xian1.mp3,downloaded,20688,200
xian,2,xian,xian2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xian2.mp3,downloaded,16299,200
xian,3,xian,xian3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xian3.mp3,downloaded,22568,200
xian,4,xian,xian4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xian4.mp3,downloaded,15045,200
xiang,1,xiang,xiang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiang1.mp3,downloaded,26330,200
xiang,2,xiang,xiang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiang2.mp3,downloaded,15045,200
xiang,3,xiang,xiang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiang3.mp3,downloaded,22568,200
xiang,4,xiang,xiang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiang4.mp3,downloaded,16926,200
xiao,1,xiao,xiao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiao1.mp3,downloaded,27584,200
xiao,2,xiao,xiao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiao2.mp3,downloaded,15672,200
xiao,3,xiao,xiao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiao3.mp3,downloaded,22568,200
xiao,4,xiao,xiao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiao4.mp3,downloaded,16926,200
xie,1,xie,xie1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xie1.mp3,downloaded,22568,200
xie,2,xie,xie2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xie2.mp3,downloaded,17553,200
xie,3,xie,xie3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xie3.mp3,downloaded,21315,200
xie,4,xie,xie4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xie4.mp3,downloaded,15672,200
xin,1,xin,xin1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xin1.mp3,downloaded,20061,200
xin,2,xin,xin2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xin2.mp3,downloaded,14418,200
xin,3,xin,xin3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xin3.mp3,downloaded,18180,200
xin,4,xin,xin4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xin4.mp3,downloaded,14418,200
xing,1,xing,xing1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xing1.mp3,downloaded,23719,200
xing,2,xing,xing2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xing2.mp3,downloaded,21941,200
xing,3,xing,xing3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xing3.mp3,downloaded,26645,200
xing,4,xing,xing4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xing4.mp3,downloaded,16299,200
xiong,1,xiong,xiong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiong1.mp3,downloaded,23195,200
xiong,2,xiong,xiong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiong2.mp3,downloaded,18807,200
xiong,3,xiong,xiong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiong3.mp3,downloaded,23822,200
xiong,4,xiong,xiong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiong4.mp3,downloaded,17553,200
xiu,1,xiu,xiu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiu1.mp3,downloaded,23822,200
xiu,2,xiu,xiu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiu2.mp3,downloaded,16926,200
xiu,3,xiu,xiu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiu3.mp3,downloaded,22568,200
xiu,4,xiu,xiu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xiu4.mp3,downloaded,15045,200
xu,1,xu,xu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xu1.mp3,downloaded,21941,200
xu,2,xu,xu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xu2.mp3,downloaded,16299,200
xu,3,xu,xu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xu3.mp3,downloaded,21941,200
xu,4,xu,xu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xu4.mp3,downloaded,15672,200
xuan,1,xuan,xuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xuan1.mp3,downloaded,20688,200
xuan,2,xuan,xuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xuan2.mp3,downloaded,15045,200
xuan,3,xuan,xuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xuan3.mp3,downloaded,21941,200
xuan,4,xuan,xuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xuan4.mp3,downloaded,17553,200
xue,1,xue,xue1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xue1.mp3,downloaded,20688,200
xue,2,xue,xue2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xue2.mp3,downloaded,14418,200
xue,3,xue,xue3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xue3.mp3,downloaded,21941,200
xue,4,xue,xue4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xue4.mp3,downloaded,16299,200
xun,1,xun,xun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xun1.mp3,downloaded,18807,200
xun,2,xun,xun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xun2.mp3,downloaded,15045,200
xun,3,xun,xun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xun3.mp3,downloaded,21941,200
xun,4,xun,xun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/xun4.mp3,downloaded,14418,200
ya,1,ya,ya1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ya1.mp3,downloaded,19434,200
ya,2,ya,ya2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ya2.mp3,downloaded,15045,200
ya,3,ya,ya3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ya3.mp3,downloaded,20061,200
ya,4,ya,ya4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ya4.mp3,downloaded,14418,200
yan,1,yan,yan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yan1.mp3,downloaded,18807,200
yan,2,yan,yan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yan2.mp3,downloaded,15045,200
yan,3,yan,yan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yan3.mp3,downloaded,20061,200
yan,4,yan,yan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yan4.mp3,downloaded,14418,200
yang,1,yang,yang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yang1.mp3,downloaded,23822,200
yang,2,yang,yang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yang2.mp3,downloaded,13791,200
yang,3,yang,yang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yang3.mp3,downloaded,21941,200
yang,4,yang,yang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yang4.mp3,downloaded,14418,200
yao,1,yao,yao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yao1.mp3,downloaded,22568,200
yao,2,yao,yao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yao2.mp3,downloaded,16299,200
yao,3,yao,yao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yao3.mp3,downloaded,23822,200
yao,4,yao,yao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/yao4.mp3,downloaded,13791,200
ye,1,ye,ye1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ye1.mp3,downloaded,20688,200
ye,2,ye,ye2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ye2.mp3,downloaded,15672,200
ye,3,ye,ye3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ye3.mp3,downloaded,25076,200
